Fecha,idNodo,Total
284,2013-01-04,1351591800440,1235
285,2013-01-05,1353516696420,1234
286,2013-01-05,1351591695721,924
287,2013-01-05,1353516696419,11093
288,2013-01-05,1351591800440,909
289,2013-01-05,1351671926347,4434
290,2013-01-06,1353516696419,6804
291,2013-01-06,1351591800440,833
292,2013-01-06,1351671926347,3283
293,2013-01-06,1353516696420,662
294,2013-01-06,1351591695721,507
295,2013-01-07,1351671926347,4731
296,2013-01-07,1353516696420,792
297,2013-01-07,1351591695721,1207
298,2013-01-07,1353516696419,11363
299,2013-01-07,1351591800440,1060
300,2013-01-08,1351671926347,7810
301,2013-01-08,1353516696419,20928
302,2013-01-08,1351591800440,1330
303,2013-01-08,1353516696420,1457
304,2013-01-08,1351591695721,2245
305,2013-01-09,1353516696420,1378
306,2013-01-09,1351591800440,2123
307,2013-01-09,1353516696419,19884
308,2013-01-09,1351591695721,1917
309,2013-01-09,1351671926347,7625
310,2013-01-10,1353516696419,20228
311,2013-01-10,1351591800440,2190
312,2013-01-10,1351671926347,8160
313,2013-01-10,1353516696420,1433
314,2013-01-10,1351591695721,1531
315,2013-01-11,1351671926347,8345
316,2013-01-11,1353516696420,1488
317,2013-01-11,1351591695721,1824
318,2013-01-11,1353516696419,21295
319,2013-01-11,1351591800440,1831
320,2013-01-12,1351671926347,4263
321,2013-01-12,1353516696419,10941
322,2013-01-12,1351591695721,987
323,2013-01-12,1353516696420,794
324,2013-01-12,1351591800440,1281
325,2013-01-13,1353516696420,929
326,2013-01-13,1351591695721,566
327,2013-01-13,1353516696419,6141
328,2013-01-13,1351591800440,1362
329,2013-01-13,1351671926347,2212
330,2013-01-14,1353516696419,20206
331,2013-01-14,1351591800440,2319
332,2013-01-14,1351671926347,2988
333,2013-01-14,1353516696420,1433
334,2013-01-14,1351591695721,1665
335,2013-01-15,1353516696420,1400
336,2013-01-15,1351671926347,3076
337,2013-01-15,1351591695721,1626
338,2013-01-15,1353516696419,19642
339,2013-01-15,1351591800440,2051
340,2013-01-16,1353516696419,20095
341,2013-01-16,1351671926347,3115
342,2013-01-16,1351591800440,2759
343,2013-01-16,1353516696420,1306
344,2013-01-16,1351591695721,1377
345,2013-01-17,1353516696420,1496
346,2013-01-17,1351591800440,2314
347,2013-01-17,1353516696419,19592
348,2013-01-17,1351591695721,1285
349,2013-01-17,1351671926347,12026
350,2013-01-18,1353516696419,20218
351,2013-01-18,1351591800440,2368
352,2013-01-18,1351671926347,17646
353,2013-01-18,1353516696420,1505
354,2013-01-18,1351591695721,1425
355,2013-01-19,1353516696420,565
356,2013-01-19,1351671926347,8100
357,2013-01-19,1351591695721,661
358,2013-01-19,1353516696419,9372
359,2013-01-19,1351591800440,1207
360,2013-01-20,1353516696419,6218
361,2013-01-20,1351671926347,7081
362,2013-01-20,1351591695721,803
363,2013-01-20,1353516696420,526
364,2013-01-20,1351591800440,1167
365,2013-01-21,1353516696420,1537
366,2013-01-21,1351591695721,2088
367,2013-01-21,1353516696419,19686
368,2013-01-21,1351591800440,1576
369,2013-01-21,1351671926347,16318
370,2013-01-22,1353516696419,18684
371,2013-01-22,1351591695721,2603
372,2013-01-22,1351671926347,15876
373,2013-01-22,1353516696420,1403
374,2013-01-22,1351591800440,1417
375,2013-01-23,1353516696420,755
376,2013-01-23,1351671926347,16233
377,2013-01-23,1353516696419,19174
378,2013-01-23,1351591695721,3071
379,2013-01-24,1351671926347,16063
380,2013-01-24,1353516696419,18425
381,2013-01-24,1351591695721,1864
382,2013-01-25,1351591695721,2588
383,2013-01-25,1351671926347,18012
384,2013-01-25,1353516696419,20222
385,2013-01-26,1351671926347,10265
386,2013-01-26,1353516696419,11691
387,2013-01-26,1351591695721,1586
388,2013-01-27,1351671926347,7376
389,2013-01-27,1353516696419,6745
390,2013-01-27,1351591695721,1261
391,2013-01-28,1351671926347,16564
392,2013-01-28,1353516696419,19840
393,2013-01-28,1351591695721,1695
394,2013-01-29,1351591695721,1656
395,2013-01-29,1351671926347,16528
396,2013-01-29,1353516696419,19029
397,2013-01-30,1351591695721,1607
398,2013-01-30,1351671926347,16615
399,2013-01-30,1353516696419,19037
400,2013-01-31,1351671926347,16307
401,2013-01-31,1353516696419,18969
402,2013-01-31,1351591695721,1645
403,2013-02-01,1351671926347,18132
404,2013-02-01,1353516696419,21622
405,2013-02-01,1351591695721,1798
406,2013-02-02,1351591695721,822
407,2013-02-02,1353516696419,12358
408,2013-02-02,1351671926347,10875
409,2013-02-03,1351591695721,578
410,2013-02-03,1353516696419,8069
411,2013-02-03,1351671926347,9476
412,2013-02-04,1353516696419,22594
413,2013-02-04,1351671926347,16434
414,2013-02-04,1351591695721,1769
415,2013-02-05,1353516696419,19556
416,2013-02-05,1351671926347,16146
417,2013-02-05,1351591695721,1958
418,2013-02-06,1351591695721,1849
419,2013-02-06,1353516696419,20217
420,2013-02-06,1351671926347,16399
421,2013-02-07,1351591695721,1627
422,2013-02-07,1353516696419,19757
423,2013-02-07,1351671926347,16553
424,2013-02-08,1353516696419,21406
425,2013-02-08,1351671926347,19002
426,2013-02-08,1351591695721,1872
427,2013-02-09,1353516696419,11035
428,2013-02-09,1351671926347,9885
429,2013-02-09,1351591695721,894
430,2013-02-10,1351591695721,1135
431,2013-02-10,1353516696419,7796
432,2013-02-10,1351671926347,5137
433,2013-02-11,1351591695721,1408
434,2013-02-11,1353516696419,20475
435,2013-02-11,1351671926347,9988
436,2013-02-12,1353516696419,19809
